Well,X,Y,NTG
231-917,231,917,0.3610212582136514
231-918,231,918,0.3528769482836321
231-919,231,919,0.32353793817668747
231-921,231,921,0.29781350711115767
231-922,231,922,0.3143690913857907
231-923,231,923,0.35567113972238873
231-924,231,924,0.31930333022105245
231-925,231,925,0.341915107124781
231-926,231,926,0.2974842141887381
231-927,231,927,0.3135475659017762
231-928,231,928,0.3195778209137905
232-901,232,901,0.4607337344610602
232-902,232,902,0.42349950900972183
232-903,232,903,0.5157944680836908
232-904,232,904,0.4106819680493789
232-905,232,905,0.44310758497820585
232-906,232,906,0.26011770031896336
232-907,232,907,0.26144620477563313
232-908,232,908,0.28397879558202
232-909,232,909,0.27135944727024003
232-912,232,912,0.29564616936873517
232-913,232,913,0.32908440993912697
232-914,232,914,0.3167033260135976
232-915,232,915,0.3595212756002103
232-916,232,916,0.3569577674081417
232-918,232,918,0.3528769482836321
232-919,232,919,0.32353793817668747
232-920,232,920,0.33490314940083943
232-921,232,921,0.29781350711115767
232-922,232,922,0.3143690913857907
232-923,232,923,0.35567113972238873
232-924,232,924,0.31930333022105245
232-925,232,925,0.341915107124781
232-926,232,926,0.2974842141887381
232-927,232,927,0.3135475659017762
232-928,232,928,0.3195778209137905
232-930,232,930,0.3014913879574976
233-901,233,901,0.4607337344610602
233-902,233,902,0.42349950900972183
233-903,233,903,0.5157944680836908
233-904,233,904,0.4106819680493789
233-905,233,905,0.44310758497820585
233-906,233,906,0.35312487347080485
233-907,233,907,0.26144620477563313
233-908,233,908,0.28397879558202
233-909,233,909,0.27135944727024003
233-910,233,910,0.26812338369698235
233-911,233,911,0.31055935390814554
233-912,233,912,0.29564616936873517
233-913,233,913,0.32908440993912697
233-914,233,914,0.3167033260135976
233-915,233,915,0.3595212756002103
233-916,233,916,0.3569577674081417
233-917,233,917,0.3610212582136514
233-918,233,918,0.3528769482836321
233-919,233,919,0.32353793817668747
233-920,233,920,0.33490314940083943
233-921,233,921,0.29781350711115767
233-922,233,922,0.3143690913857907
233-923,233,923,0.2941565252003747
233-924,233,924,0.25778871569903844
233-925,233,925,0.341915107124781
233-926,233,926,0.2974842141887381
233-927,233,927,0.3135475659017762
233-928,233,928,0.3195778209137905
233-929,233,929,0.30294263467375104
233-930,233,930,0.3014913879574976
234-901,234,901,0.4607337344610602
234-902,234,902,0.42349950900972183
234-903,234,903,0.5157944680836908
234-904,234,904,0.4106819680493789
234-905,234,905,0.44310758497820585
234-906,234,906,0.35312487347080485
234-907,234,907,0.35445337792747467
234-908,234,908,0.28397879558202
234-909,234,909,0.27135944727024003
234-910,234,910,0.26812338369698235
234-911,234,911,0.31055935390814554
234-912,234,912,0.29564616936873517
234-913,234,913,0.3085687717450779
234-914,234,914,0.2961876878195486
234-915,234,915,0.3112275856916467
234-916,234,916,0.3569577674081417
234-917,234,917,0.3610212582136514
234-918,234,918,0.3528769482836321
234-919,234,919,0.32353793817668747
234-920,234,920,0.2733885348788254
234-922,234,922,0.2528544768637767
234-923,234,923,0.2941565252003747
234-924,234,924,0.25778871569903844
234-925,234,925,0.30934587982384826
234-926,234,926,0.2974842141887381
234-927,234,927,0.3135475659017762
234-928,234,928,0.3195778209137905
234-929,234,929,0.30294263467375104
234-930,234,930,0.3014913879574976
235-901,235,901,0.4607337344610602
235-902,235,902,0.42349950900972183
235-904,235,904,0.4106819680493789
235-905,235,905,0.44310758497820585
235-906,235,906,0.35312487347080485
235-907,235,907,0.35445337792747467
235-908,235,908,0.3769859687338615
235-909,235,909,0.27135944727024003
235-910,235,910,0.24760774550293335
235-911,235,911,0.2900437157140965
235-912,235,912,0.2751305311746861
235-913,235,913,0.3085687717450779
235-914,235,914,0.2961876878195486
235-916,235,916,0.3086640774995782
235-917,235,917,0.3610212582136514
235-918,235,918,0.2913623337616181
235-919,235,919,0.2620233236546735
235-920,235,920,0.2733885348788254
235-921,235,921,0.23629889258914366
235-922,235,922,0.2528544768637767
235-923,235,923,0.2941565252003747
235-925,235,925,0.30934587982384826
235-926,235,926,0.26491498688780535
235-927,235,927,0.3135475659017762
235-928,235,928,0.3195778209137905
235-929,235,929,0.30294263467375104
235-930,235,930,0.3014913879574976
236-901,236,901,0.4607337344610602
236-902,236,902,0.42349950900972183
236-903,236,903,0.5157944680836908
236-904,236,904,0.4106819680493789
236-905,236,905,0.44310758497820585
236-906,236,906,0.35312487347080485
236-907,236,907,0.35445337792747467
236-908,236,908,0.3769859687338615
236-909,236,909,0.25084380907619097
236-910,236,910,0.24760774550293335
236-911,236,911,0.2900437157140965
236-912,236,912,0.2751305311746861
236-913,236,913,0.3085687717450779
236-914,236,914,0.2961876878195486
236-915,236,915,0.3112275856916467
236-916,236,916,0.3086640774995782
236-917,236,917,0.29950664369163743
236-918,236,918,0.2913623337616181
236-919,236,919,0.2620233236546735
236-920,236,920,0.2733885348788254
236-921,236,921,0.23629889258914366
236-922,236,922,0.2528544768637767
236-923,236,923,0.2941565252003747
236-924,236,924,0.25778871569903844
236-925,236,925,0.30934587982384826
236-926,236,926,0.26491498688780535
236-927,236,927,0.2809783386008434
236-928,236,928,0.3195778209137905
236-929,236,929,0.30294263467375104
236-930,236,930,0.3014913879574976
237-901,237,901,0.4607337344610602
237-902,237,902,0.42349950900972183
237-903,237,903,0.5157944680836908
237-905,237,905,0.44310758497820585
237-906,237,906,0.35312487347080485
237-907,237,907,0.35445337792747467
237-908,237,908,0.3769859687338615
237-909,237,909,0.25084380907619097
237-910,237,910,0.24760774550293335
237-911,237,911,0.2900437157140965
237-912,237,912,0.2751305311746861
237-913,237,913,0.3085687717450779
237-915,237,915,0.3112275856916467
237-916,237,916,0.3086640774995782
237-917,237,917,0.31272756830508786
237-918,237,918,0.2913623337616181
237-921,237,921,0.23629889258914366
237-922,237,922,0.2528544768637767
237-923,237,923,0.2941565252003747
237-925,237,925,0.30934587982384826
237-926,237,926,0.26491498688780535
237-927,237,927,0.2809783386008434
237-928,237,928,0.3195778209137905
237-929,237,929,0.30294263467375104
237-930,237,930,0.3014913879574976
238-901,238,901,0.4607337344610602
238-902,238,902,0.42349950900972183
238-903,238,903,0.5157944680836908
238-904,238,904,0.4106819680493789
238-905,238,905,0.44310758497820585
238-906,238,906,0.35312487347080485
238-908,238,908,0.3769859687338615
238-909,238,909,0.25084380907619097
238-910,238,910,0.24760774550293335
238-911,238,911,0.2900437157140965
238-912,238,912,0.2751305311746861
238-913,238,913,0.3085687717450779
238-914,238,914,0.2961876878195486
238-915,238,915,0.3112275856916467
238-916,238,916,0.3086640774995782
238-917,238,917,0.31272756830508786
238-918,238,918,0.2913623337616181
238-919,238,919,0.2620233236546735
238-920,238,920,0.2733885348788254
238-922,238,922,0.2528544768637767
238-923,238,923,0.2941565252003747
238-925,238,925,0.30934587982384826
238-926,238,926,0.26491498688780535
238-927,238,927,0.2809783386008434
238-928,238,928,0.3603212300992984
238-929,238,929,0.34368604385925894
238-930,238,930,0.3014913879574976
239-902,239,902,0.42349950900972183
239-903,239,903,0.5157944680836908
239-904,239,904,0.4106819680493789
239-905,239,905,0.44310758497820585
239-906,239,906,0.35312487347080485
239-907,239,907,0.35445337792747467
239-908,239,908,0.26346315738797094
239-909,239,909,0.25084380907619097
239-911,239,911,0.2900437157140965
239-912,239,912,0.2751305311746861
239-913,239,913,0.3085687717450779
239-914,239,914,0.2961876878195486
239-915,239,915,0.3112275856916467
239-916,239,916,0.3086640774995782
239-917,239,917,0.31272756830508786
239-918,239,918,0.31022726888254637
239-919,239,919,0.2620233236546735
239-920,239,920,0.2733885348788254
239-921,239,921,0.23629889258914366
239-923,239,923,0.2941565252003747
239-924,239,924,0.25778871569903844
239-925,239,925,0.30934587982384826
239-926,239,926,0.338227623374246
239-927,239,927,0.3542909750872841
239-928,239,928,0.3603212300992984
239-929,239,929,0.34368604385925894
239-930,239,930,0.3422347971430055
240-901,240,901,0.4607337344610602
240-902,240,902,0.42349950900972183
240-903,240,903,0.5157944680836908
240-904,240,904,0.4106819680493789
240-905,240,905,0.44310758497820585
240-906,240,906,0.27846640114548277
240-907,240,907,0.27979490560215253
240-908,240,908,0.3023274964085394
240-909,240,909,0.25084380907619097
240-910,240,910,0.24760774550293335
240-911,240,911,0.2900437157140965
240-912,240,912,0.2751305311746861
240-914,240,914,0.2961876878195486
240-915,240,915,0.3112275856916467
240-916,240,916,0.3086640774995782
240-917,240,917,0.31837157881256567
240-918,240,918,0.31022726888254637
240-919,240,919,0.28088825877560175
240-920,240,920,0.2922534699997537
240-921,240,921,0.25516382771007196
240-922,240,922,0.271719411984705
240-923,240,923,0.2941565252003747
240-924,240,924,0.3311013521854791
240-925,240,925,0.3826585163102889
240-927,240,927,0.3542909750872841
240-929,240,929,0.34368604385925894
240-930,240,930,0.3422347971430055
241-901,241,901,0.4607337344610602
241-902,241,902,0.42349950900972183
241-903,241,903,0.5157944680836908
241-904,241,904,0.3360234957240568
241-905,241,905,0.3684491126528837
241-906,241,906,0.27846640114548277
241-908,241,908,0.3023274964085394
241-909,241,909,0.28970814809675943
241-911,241,911,0.2900437157140965
241-912,241,912,0.2751305311746861
241-913,241,913,0.3085687717450779
241-914,241,914,0.2961876878195486
241-915,241,915,0.3112275856916467
241-916,241,916,0.3086640774995782
241-917,241,917,0.31837157881256567
241-918,241,918,0.31022726888254637
241-919,241,919,0.28088825877560175
241-920,241,920,0.2922534699997537
241-923,241,923,0.313021460321303
241-924,241,924,0.3311013521854791
241-925,241,925,0.3826585163102889
241-926,241,926,0.338227623374246
241-927,241,927,0.3542909750872841
241-928,241,928,0.3603212300992984
241-929,241,929,0.34368604385925894
241-930,241,930,0.3422347971430055
242-901,242,901,0.38607526213573806
242-902,242,902,0.3488410366843997
242-904,242,904,0.3360234957240568
242-905,242,905,0.3684491126528837
242-906,242,906,0.27846640114548277
242-908,242,908,0.3023274964085394
242-909,242,909,0.28970814809675943
242-910,242,910,0.28771875351109727
242-911,242,911,0.33015472372226046
242-912,242,912,0.3152415391828501
242-913,242,913,0.3486797797532419
242-914,242,914,0.3362986958277125
242-915,242,915,0.3513385936998107
242-916,242,916,0.314308088007056
242-917,242,917,0.31837157881256567
242-919,242,919,0.28088825877560175
242-920,242,920,0.2922534699997537
242-921,242,921,0.25516382771007196
242-922,242,922,0.271719411984705
242-923,242,923,0.313021460321303
242-924,242,924,0.3311013521854791
242-925,242,925,0.3826585163102889
242-926,242,926,0.338227623374246
242-927,242,927,0.3542909750872841
242-928,242,928,0.3603212300992984
242-929,242,929,0.34368604385925894
242-930,242,930,0.3422347971430055
243-901,243,901,0.38607526213573806
243-902,243,902,0.3488410366843997
243-903,243,903,0.44113599575836865
243-904,243,904,0.3360234957240568
243-905,243,905,0.3684491126528837
243-906,243,906,0.27846640114548277
243-908,243,908,0.3023274964085394
243-909,243,909,0.29095481708435494
243-910,243,910,0.28771875351109727
243-911,243,911,0.33015472372226046
243-912,243,912,0.3152415391828501
243-913,243,913,0.3486797797532419
243-914,243,914,0.3362986958277125
243-915,243,915,0.3513385936998107
243-916,243,916,0.314308088007056
243-917,243,917,0.31837157881256567
243-918,243,918,0.31022726888254637
243-919,243,919,0.28088825877560175
243-920,243,920,0.2922534699997537
243-921,243,921,0.25516382771007196
243-922,243,922,0.271719411984705
243-923,243,923,0.36746916168681537
243-924,243,924,0.3311013521854791
243-925,243,925,0.3826585163102889
243-927,243,927,0.3542909750872841
243-929,243,929,0.34368604385925894
243-930,243,930,0.3422347971430055
244-901,244,901,0.38607526213573806
244-902,244,902,0.3488410366843997
244-903,244,903,0.44113599575836865
244-904,244,904,0.3360234957240568
244-905,244,905,0.3684491126528837
244-906,244,906,0.27846640114548277
244-907,244,907,0.27979490560215253
244-908,244,908,0.3023274964085394
244-909,244,909,0.29095481708435494
244-910,244,910,0.28771875351109727
244-913,244,913,0.3486797797532419
244-914,244,914,0.3362986958277125
244-915,244,915,0.3513385936998107
244-916,244,916,0.3487750855077421
244-917,244,917,0.31837157881256567
244-918,244,918,0.31022726888254637
244-919,244,919,0.28088825877560175
244-922,244,922,0.271719411984705
244-924,244,924,0.3311013521854791
244-925,244,925,0.3826585163102889
244-926,244,926,0.338227623374246
244-928,244,928,0.3603212300992984
244-929,244,929,0.34368604385925894
244-930,244,930,0.3422347971430055
245-901,245,901,0.38607526213573806
245-902,245,902,0.3488410366843997
245-903,245,903,0.44113599575836865
245-904,245,904,0.3360234957240568
245-905,245,905,0.3684491126528837
245-906,245,906,0.27846640114548277
245-907,245,907,0.27979490560215253
245-909,245,909,0.29095481708435494
245-910,245,910,0.28771875351109727
245-912,245,912,0.3152415391828501
245-913,245,913,0.3486797797532419
245-914,245,914,0.3362986958277125
245-915,245,915,0.3513385936998107
245-916,245,916,0.3487750855077421
245-917,245,917,0.31837157881256567
245-918,245,918,0.31022726888254637
245-919,245,919,0.28088825877560175
245-920,245,920,0.2922534699997537
245-921,245,921,0.25516382771007196
245-922,245,922,0.271719411984705
245-924,245,924,0.3311013521854791
245-925,245,925,0.3826585163102889
245-926,245,926,0.338227623374246
245-927,245,927,0.3542909750872841
245-928,245,928,0.3603212300992984
245-929,245,929,0.34368604385925894
245-930,245,930,0.3422347971430055
246-901,246,901,0.38607526213573806
246-902,246,902,0.3488410366843997
246-903,246,903,0.44113599575836865
246-904,246,904,0.3360234957240568
246-906,246,906,0.27846640114548277
246-907,246,907,0.27979490560215253
246-908,246,908,0.3023274964085394
246-909,246,909,0.29095481708435494
246-910,246,910,0.28771875351109727
246-911,246,911,0.33015472372226046
246-912,246,912,0.3152415391828501
246-913,246,913,0.3486797797532419
246-914,246,914,0.3362986958277125
246-915,246,915,0.3513385936998107
246-916,246,916,0.3487750855077421
246-917,246,917,0.31837157881256567
246-918,246,918,0.31022726888254637
246-919,246,919,0.28088825877560175
246-920,246,920,0.2922534699997537
246-921,246,921,0.25516382771007196
246-922,246,922,0.271719411984705
246-924,246,924,0.3311013521854791
246-925,246,925,0.3826585163102889
246-926,246,926,0.338227623374246
246-927,246,927,0.3542909750872841
246-928,246,928,0.3603212300992984
246-929,246,929,0.34368604385925894
246-930,246,930,0.3422347971430055
